  -1.5905757e+02   1.9506808e+01  -4.8610000e+03
  -1.5871926e+02   2.0695260e+01  -3.9460000e+03
   0.0000000e+00   1.8262437e-01   1.8262437e-01
   2.0000000e-01   1.6201119e-01   2.0352468e-01
   4.0000000e-01   1.4255573e-01   2.2419605e-01
   6.0000000e-01   1.2526068e-01   2.4431597e-01
   8.0000000e-01   1.1079913e-01   2.6333036e-01
   1.0000000e+00   9.9126625e-02   2.8007451e-01
   1.2000000e+00   8.9447739e-02   2.9274479e-01
   1.4000000e+00   8.0603536e-02   2.9932542e-01
   1.6000000e+00   7.1683636e-02   2.9829968e-01
   1.8000000e+00   6.2520330e-02   2.8929470e-01
   2.0000000e+00   5.3783307e-02   2.7332995e-01
   2.2000000e+00   4.6624615e-02   2.5254684e-01
   2.4000000e+00   4.2082189e-02   2.2956375e-01
   2.6000000e+00   4.0579351e-02   2.0677061e-01
   2.8000000e+00   4.1782709e-02   1.8586056e-01
   3.0000000e+00   4.4854537e-02   1.6772001e-01
   3.2000000e+00   4.8902304e-02   1.5258574e-01
   3.4000000e+00   5.3330436e-02   1.4026189e-01
   3.6000000e+00   5.7890918e-02   1.3023097e-01
   3.8000000e+00   6.2442223e-02   1.2164339e-01
   4.0000000e+00   6.6619219e-02   1.1331094e-01
   4.2000000e+00   6.9667057e-02   1.0385480e-01
   4.4000000e+00   7.0573032e-02   9.2047486e-02
   4.6000000e+00   6.8426090e-02   7.7220000e-02
   4.8000000e+00   6.2781012e-02   5.9504516e-02
   5.0000000e+00   5.3802762e-02   3.9733938e-02
   5.2000000e+00   4.2113667e-02   1.9005750e-02
   5.4000000e+00   2.8461009e-02  -1.8736599e-03
   5.6000000e+00   1.3433467e-02  -2.2753578e-02
   5.8000000e+00  -2.5926545e-03  -4.4093678e-02
   6.0000000e+00  -1.9269460e-02  -6.6523688e-02
   6.2000000e+00  -3.6027408e-02  -9.0260418e-02
   6.4000000e+00  -5.1991230e-02  -1.1472927e-01
   6.6000000e+00  -6.6187379e-02  -1.3862618e-01
   6.8000000e+00  -7.7959794e-02  -1.6040130e-01
   7.0000000e+00  -8.7337939e-02  -1.7889963e-01
   7.2000000e+00  -9.5086041e-02  -1.9380388e-01
   7.4000000e+00  -1.0232908e-01  -2.0564418e-01
   7.6000000e+00  -1.0990513e-01  -2.1539200e-01
   7.8000000e+00  -1.1777923e-01  -2.2388789e-01
   8.0000000e+00  -1.2485108e-01  -2.3142455e-01
   8.2000000e+00  -1.2929028e-01  -2.3768545e-01
   8.4000000e+00  -1.2925065e-01  -2.4200849e-01
   8.6000000e+00  -1.2361516e-01  -2.4375446e-01
   8.8000000e+00  -1.1241878e-01  -2.4252944e-01
   9.0000000e+00  -9.6786568e-02  -2.3814749e-01
   9.2000000e+00  -7.8487631e-02  -2.3042646e-01
   9.4000000e+00  -5.9385586e-02  -2.1904120e-01
   9.6000000e+00  -4.1062842e-02  -2.0362321e-01
   9.8000000e+00  -2.4728977e-02  -1.8411433e-01
   1.0000000e+01  -1.1313561e-02  -1.6117556e-01
   1.0200000e+01  -1.5327641e-03  -1.3636172e-01
   1.0400000e+01   4.2225348e-03  -1.1186919e-01
   1.0600000e+01   6.1483478e-03  -8.9898878e-02
   1.0800000e+01   5.2370860e-03  -7.1908841e-02
   1.1000000e+01   3.1967899e-03  -5.8117627e-02
   1.1200000e+01   1.9815302e-03  -4.7502164e-02
   1.1400000e+01   3.0720516e-03  -3.8280444e-02
   1.1600000e+01   6.8326932e-03  -2.8627604e-02
   1.1800000e+01   1.2281969e-02  -1.7283702e-02
   1.2000000e+01   1.7429677e-02  -3.8156571e-03
   1.2200000e+01   2.0053128e-02   1.1481567e-02
   1.2400000e+01   1.8569190e-02   2.7863032e-02
   1.2600000e+01   1.2628734e-02   4.4358974e-02
   1.2800000e+01   3.2253300e-03   5.9828872e-02
   1.3000000e+01  -7.6356673e-03   7.2913591e-02
   1.3200000e+01  -1.7470682e-02   8.2076771e-02
   1.3400000e+01  -2.3793076e-02   8.5891273e-02
   1.3600000e+01  -2.4402819e-02   8.3550796e-02
   1.3800000e+01  -1.7546446e-02   7.5387088e-02
   1.4000000e+01  -2.1008065e-03   6.3089451e-02
   1.4200000e+01   2.2121878e-02   4.9426984e-02
   1.4400000e+01   5.4017374e-02   3.7517939e-02
   1.4600000e+01   9.1004357e-02   2.9934691e-02
   1.4800000e+01   1.2925000e-01   2.8029815e-02
   1.5000000e+01   1.6438686e-01   3.1757252e-02
   1.5200000e+01   1.9254780e-01   4.0006127e-02
   1.5400000e+01   2.1134669e-01   5.1213302e-02
   1.5600000e+01   2.2041435e-01   6.3917514e-02
   1.5800000e+01   2.2128482e-01   7.7012288e-02
   1.6000000e+01   2.1671817e-01   8.9675116e-02
   1.6200000e+01   2.0978232e-01   1.0115241e-01
   1.6400000e+01   2.0307205e-01   1.1063938e-01
   1.6600000e+01   1.9830332e-01   1.1738469e-01
   1.6800000e+01   1.9628275e-01   1.2095589e-01
   1.7000000e+01   1.9706783e-01   1.2145961e-01
   1.7200000e+01   2.0010538e-01   1.1951977e-01
   1.7400000e+01   2.0426149e-01   1.1597158e-01
   1.7600000e+01   2.0782964e-01   1.1142635e-01
   1.7800000e+01   2.0869252e-01   1.0596556e-01
   1.8000000e+01   2.0474594e-01   9.9158532e-02
   1.8200000e+01   1.9451001e-01   9.0400480e-02
   1.8400000e+01   1.7767732e-01   7.9363338e-02
   1.8600000e+01   1.5530918e-01   6.6274099e-02
   1.8800000e+01   1.2953247e-01   5.1841019e-02
   1.9000000e+01   1.0283929e-01   3.6873385e-02
   1.9200000e+01   7.7302492e-02   2.1843538e-02
   1.9400000e+01   5.4062999e-02   6.6878434e-03
   1.9600000e+01   3.3289809e-02  -8.9998081e-03
   1.9800000e+01   1.4552307e-02  -2.5477569e-02
   2.0000000e+01  -2.6681773e-03  -4.2363896e-02
   2.0200000e+01  -1.8640316e-02  -5.8463259e-02
   2.0400000e+01  -3.3382301e-02  -7.2055135e-02
   2.0600000e+01  -4.6926646e-02  -8.1525458e-02
   2.0800000e+01  -5.9605798e-02  -8.6020101e-02
   2.1000000e+01  -7.2112847e-02  -8.5786910e-02
   2.1200000e+01  -8.5255911e-02  -8.2051077e-02
   2.1400000e+01  -9.9543018e-02  -7.6527107e-02
   2.1600000e+01  -1.1486172e-01  -7.0852838e-02
   2.1800000e+01  -1.3047037e-01  -6.6232931e-02
   2.2000000e+01  -1.4532669e-01  -6.3412479e-02
   2.2200000e+01  -1.5856739e-01  -6.2880919e-02
   2.2400000e+01  -1.6985796e-01  -6.5075413e-02
   2.2600000e+01  -1.7941492e-01  -7.0389553e-02
   2.2800000e+01  -1.8771065e-01  -7.8964026e-02
   2.3000000e+01  -1.9506979e-01  -9.0419510e-02
   2.3200000e+01  -2.0142748e-01  -1.0376140e-01
   2.3400000e+01  -2.0640547e-01  -1.1759140e-01
   2.3600000e+01  -2.0964653e-01  -1.3056351e-01
   2.3800000e+01  -2.1117269e-01  -1.4185217e-01
   2.4000000e+01  -2.1151252e-01  -1.5137371e-01
   2.4200000e+01  -2.1149242e-01  -1.5964076e-01
   2.4400000e+01  -2.1181014e-01  -1.6734759e-01
   2.4600000e+01  -2.1266013e-01  -1.7494261e-01
   2.4800000e+01  -2.1365934e-01  -1.8244077e-01
   2.5000000e+01  -2.1413747e-01  -1.8956363e-01
   2.5200000e+01  -2.1362367e-01  -1.9607658e-01
   2.5400000e+01  -2.1222851e-01  -2.0206216e-01
   2.5600000e+01  -2.1067427e-01  -2.0791251e-01
   2.5800000e+01  -2.0993620e-01  -2.1401727e-01
   2.6000000e+01  -2.1069333e-01  -2.2033939e-01
   2.6200000e+01  -2.1290260e-01  -2.2616984e-01
   2.6400000e+01  -2.1573397e-01  -2.3026160e-01
   2.6600000e+01  -2.1788605e-01  -2.3131560e-01
   2.6800000e+01  -2.1807910e-01  -2.2856603e-01
   2.7000000e+01  -2.1543400e-01  -2.2213318e-01
   2.7200000e+01  -2.0954148e-01  -2.1293246e-01
   2.7400000e+01  -2.0023962e-01  -2.0217902e-01
   2.7600000e+01  -1.8730771e-01  -1.9075657e-01
   2.7800000e+01  -1.7032954e-01  -1.7879080e-01
   2.8000000e+01  -1.4885176e-01  -1.6564035e-01
   2.8200000e+01  -1.2274933e-01  -1.5027493e-01
   2.8400000e+01  -9.2552823e-02  -1.3179952e-01
   2.8600000e+01  -5.9495331e-02  -1.0983071e-01
   2.8800000e+01  -2.5202427e-02  -8.4558040e-02
   2.9000000e+01   8.8290861e-03  -5.6538263e-02
   2.9200000e+01   4.1681267e-02  -2.6432296e-02
   2.9400000e+01   7.3149735e-02   5.0997957e-03
   2.9600000e+01   1.0350884e-01   3.7276034e-02
   2.9800000e+01   1.3307513e-01   6.8964722e-02
   3.0000000e+01   1.6185026e-01   9.8578685e-02
   3.0200000e+01   1.8945844e-01   1.2425970e-01
   3.0400000e+01   2.1539168e-01   1.4433346e-01
   3.0600000e+01   2.3936987e-01   1.5782150e-01
   3.0800000e+01   2.6154510e-01   1.6472693e-01
   3.1000000e+01   2.8238192e-01   1.6592017e-01
   3.1200000e+01   3.0226141e-01   1.6267596e-01
   3.1400000e+01   3.2104674e-01   1.5611718e-01
   3.1600000e+01   3.3788767e-01   1.4687381e-01
   3.1800000e+01   3.5140259e-01   1.3513115e-01
   3.2000000e+01   3.6014686e-01   1.2100215e-01
   3.2200000e+01   3.6310122e-01   1.0496045e-01
   3.2400000e+01   3.5990664e-01   8.8037956e-02
   3.2600000e+01   3.5073732e-01   7.1640580e-02
   3.2800000e+01   3.3593622e-01   5.7074531e-02
   3.3000000e+01   3.1568929e-01   4.5052737e-02
   3.3200000e+01   2.8998613e-01   3.5459871e-02
   3.3400000e+01   2.5892413e-01   2.7494308e-02
   3.3600000e+01   2.2317818e-01   2.0082322e-02
   3.3800000e+01   1.8432953e-01   1.2315178e-02
   3.4000000e+01   1.4480700e-01   3.6803418e-03
   3.4200000e+01   1.0740780e-01  -5.9786369e-03
   3.4400000e+01   7.4601965e-02  -1.6647843e-02
   3.4600000e+01   4.7942124e-02  -2.8260136e-02
   3.4800000e+01   2.7831046e-02  -4.0603337e-02
   3.5000000e+01   1.3693822e-02  -5.3063476e-02
   3.5200000e+01   4.3899933e-03  -6.4413060e-02
   3.5400000e+01  -1.3882162e-03  -7.2880695e-02
   3.5600000e+01  -4.9088417e-03  -7.6593572e-02
   3.5800000e+01  -7.3842243e-03  -7.4250748e-02
   3.6000000e+01  -9.9957349e-03  -6.5709223e-02
   3.6200000e+01  -1.3789930e-02  -5.2165032e-02
   3.6400000e+01  -1.9401214e-02  -3.5801060e-02
   3.6600000e+01  -2.6734189e-02  -1.9048417e-02
   3.6800000e+01  -3.4839797e-02  -3.8098176e-03
   3.7000000e+01  -4.2159219e-02   8.9962329e-03
   3.7200000e+01  -4.7110610e-02   1.9396996e-02
   3.7400000e+01  -4.8775156e-02   2.7928886e-02
   3.7600000e+01  -4.7341790e-02   3.5094137e-02
   3.7800000e+01  -4.4066903e-02   4.1015358e-02
   3.8000000e+01  -4.0750813e-02   4.5430136e-02
   3.8200000e+01  -3.8987562e-02   4.7942782e-02
   3.8400000e+01  -3.9560031e-02   4.8306244e-02
   3.8600000e+01  -4.2261732e-02   4.6527427e-02
   3.8800000e+01  -4.6186521e-02   4.2746046e-02
   3.9000000e+01  -5.0282089e-02   3.7015404e-02
   3.9200000e+01  -5.3854775e-02   2.9188774e-02
   3.9400000e+01  -5.6794797e-02   1.9036190e-02
   3.9600000e+01  -5.9496374e-02   6.5393810e-03
   3.9800000e+01  -6.2637082e-02  -7.8383164e-03
   4.0000000e+01  -6.7033527e-02  -2.3125000e-02
   4.0200000e+01  -7.3680128e-02  -3.8133258e-02
   4.0400000e+01  -8.3888507e-02  -5.1939612e-02
   4.0600000e+01  -9.9313924e-02  -6.4274246e-02
   4.0800000e+01  -1.2168113e-01  -7.5570428e-02
   4.1000000e+01  -1.5219954e-01  -8.6611366e-02
   4.1200000e+01  -1.9087827e-01  -9.7952800e-02
   4.1400000e+01  -2.3607241e-01  -1.0944427e-01
   4.1600000e+01  -2.8452711e-01  -1.2012803e-01
   4.1800000e+01  -3.3196262e-01  -1.2858440e-01
   4.2000000e+01  -3.7398654e-01  -1.3353955e-01
   4.2200000e+01  -4.0697629e-01  -1.3440844e-01
   4.2400000e+01  -4.2862212e-01  -1.3149319e-01
   4.2600000e+01  -4.3802039e-01  -1.2576353e-01
   4.2800000e+01  -4.3543202e-01  -1.1838090e-01
   4.3000000e+01  -4.2193861e-01  -1.1024954e-01
   4.3200000e+01  -3.9918192e-01  -1.0182151e-01
   4.3400000e+01  -3.6921622e-01  -9.3195131e-02
   4.3600000e+01  -3.3435871e-01  -8.4356313e-02
   4.3800000e+01  -2.9689915e-01  -7.5343844e-02
   4.4000000e+01  -2.5864718e-01  -6.6210244e-02
   4.4200000e+01  -2.2047001e-01  -5.6830970e-02
   4.4400000e+01  -1.8207686e-01  -4.6754877e-02
   4.4600000e+01  -1.4224602e-01  -3.5285281e-02
   4.4800000e+01  -9.9482748e-02  -2.1827846e-02
   4.5000000e+01  -5.2855703e-02  -6.3373969e-03
   4.5200000e+01  -2.6351200e-03   1.0419768e-02
   4.5400000e+01   4.9567732e-02   2.7009293e-02
   4.5600000e+01   1.0121628e-01   4.1882184e-02
   4.5800000e+01   1.4960050e-01   5.4095838e-02
   4.6000000e+01   1.9255535e-01   6.3835233e-02
   4.6200000e+01   2.2883311e-01   7.2446552e-02
   4.6400000e+01   2.5803926e-01   8.1941264e-02
   4.6600000e+01   2.8029082e-01   9.4201466e-02
   4.6800000e+01   2.9588311e-01   1.1026140e-01
   4.7000000e+01   3.0518826e-01   1.2997760e-01
   4.7200000e+01   3.0880902e-01   1.5217636e-01
   4.7400000e+01   3.0781178e-01   1.7511985e-01
   4.7600000e+01   3.0379405e-01   1.9700491e-01
   4.7800000e+01   2.9864628e-01   2.1626216e-01
   4.8000000e+01   2.9407488e-01   2.3160474e-01
   4.8200000e+01   2.9112516e-01   2.4195509e-01
   4.8400000e+01   2.8996574e-01   2.4643866e-01
   4.8600000e+01   2.9005309e-01   2.4454235e-01
   4.8800000e+01   2.9057553e-01   2.3636686e-01
   4.9000000e+01   2.9091923e-01   2.2278006e-01
   4.9200000e+01   2.9090148e-01   2.0529600e-01
   4.9400000e+01   2.9067357e-01   1.8565812e-01
   4.9600000e+01   2.9040307e-01   1.6529787e-01
   4.9800000e+01   2.8997052e-01   1.4494111e-01
   5.0000000e+01   2.8888130e-01   1.2457189e-01
   5.0200000e+01   2.8642948e-01   1.0376608e-01
   5.0400000e+01   2.8197008e-01   8.2196751e-02
   5.0600000e+01   2.7508451e-01   6.0020101e-02
   5.0800000e+01   2.6550961e-01   3.7934768e-02
   5.1000000e+01   2.5288666e-01   1.6916575e-02
   5.1200000e+01   2.3654446e-01  -2.1684335e-03
   5.1400000e+01   2.1554481e-01  -1.8805166e-02
   5.1600000e+01   1.8906721e-01  -3.2770273e-02
   5.1800000e+01   1.5698042e-01  -4.3834489e-02
   5.2000000e+01   1.2028718e-01  -5.1466224e-02
   5.2200000e+01   8.1147623e-02  -5.4795734e-02
   5.2400000e+01   4.2389527e-02  -5.2941811e-02
   5.2600000e+01   6.6877667e-03  -4.5564192e-02
   5.2800000e+01  -2.4219185e-02  -3.3335597e-02
   5.3000000e+01  -4.9921908e-02  -1.8038519e-02
   5.3200000e+01  -7.1194374e-02  -2.1836922e-03
   5.3400000e+01  -8.9440210e-02   1.1692411e-02
   5.3600000e+01  -1.0604949e-01   2.1720394e-02
   5.3800000e+01  -1.2198124e-01   2.7066618e-02
   5.4000000e+01  -1.3770751e-01   2.7855500e-02
   5.4200000e+01  -1.5342095e-01   2.4771506e-02
   5.4400000e+01  -1.6926528e-01   1.8621068e-02
   5.4600000e+01  -1.8537883e-01   1.0108088e-02
   5.4800000e+01  -2.0171181e-01  -1.0207030e-04
   5.5000000e+01  -2.1776660e-01  -1.1163594e-02
   5.5200000e+01  -2.3249005e-01  -2.1912112e-02
   5.5400000e+01  -2.4446307e-01  -3.0977308e-02
   5.5600000e+01  -2.5234314e-01  -3.7130991e-02
   5.5800000e+01  -2.5534571e-01  -3.9677946e-02
   5.6000000e+01  -2.5351383e-01  -3.8647522e-02
   5.6200000e+01  -2.4764686e-01  -3.4657612e-02
   5.6400000e+01  -2.3896029e-01  -2.8526065e-02
   5.6600000e+01  -2.2869828e-01  -2.0864144e-02
   5.6800000e+01  -2.1792223e-01  -1.1896487e-02
   5.7000000e+01  -2.0755318e-01  -1.6031767e-03
   5.7200000e+01  -1.9855271e-01   9.9329817e-03
   5.7400000e+01  -1.9201905e-01   2.2228891e-02
   5.7600000e+01  -1.8902823e-01   3.4379758e-02
   5.7800000e+01  -1.9023528e-01   4.5360694e-02
   5.8000000e+01  -1.9544525e-01   5.4481661e-02
   5.8200000e+01  -2.0343483e-01   6.1713181e-02
   5.8400000e+01  -2.1219456e-01   6.7666594e-02
   5.8600000e+01  -2.1952684e-01   7.3220104e-02
   5.8800000e+01  -2.2371842e-01   7.9001071e-02
   5.9000000e+01  -2.2394529e-01   8.5027208e-02
   5.9200000e+01  -2.2020697e-01   9.0714762e-02
   5.9400000e+01  -2.1284987e-01   9.5238099e-02
   5.9600000e+01  -2.0197079e-01   9.8011809e-02
   5.9800000e+01  -1.8705405e-01   9.8996344e-02
   6.0000000e+01  -1.6705315e-01   9.8643991e-02
   6.0200000e+01  -1.4086797e-01   9.7529544e-02
   6.0400000e+01  -1.0794627e-01   9.5906173e-02
   6.0600000e+01  -6.8683550e-02   9.3469984e-02
   6.0800000e+01  -2.4429584e-02   8.9483003e-02
   6.1000000e+01   2.2856970e-02   8.3181348e-02
   6.1200000e+01   7.1080240e-02   7.4224900e-02
   6.1400000e+01   1.1834944e-01   6.2931441e-02
   6.1600000e+01   1.6306567e-01   5.0184228e-02
   6.1800000e+01   2.0381843e-01   3.7107605e-02
   6.2000000e+01   2.3927972e-01   2.4735455e-02
   6.2200000e+01   2.6825872e-01   1.3869926e-02
   6.2400000e+01   2.8993202e-01   5.1671417e-03
   6.2600000e+01   3.0410208e-01  -6.9362155e-04
   6.2800000e+01   3.1127834e-01  -2.9734788e-03
   6.3000000e+01   3.1246818e-01  -1.0956227e-03
   6.3200000e+01   3.0875220e-01   4.9483886e-03
   6.3400000e+01   3.0087328e-01   1.4256101e-02
   6.3600000e+01   2.8908220e-01   2.5009778e-02
   6.3800000e+01   2.7333443e-01   3.4928014e-02
   6.4000000e+01   2.5371127e-01   4.2035435e-02
   6.4200000e+01   2.3078471e-01   4.5409722e-02
   6.4400000e+01   2.0566533e-01   4.5542179e-02
   6.4600000e+01   1.7966150e-01   4.4126748e-02
   6.4800000e+01   1.5372701e-01   4.3373995e-02
   6.5000000e+01   1.2802480e-01   4.5171799e-02
   6.5200000e+01   1.0189069e-01   5.0459694e-02
   6.5400000e+01   7.4259773e-02   5.9034898e-02
   6.5600000e+01   4.4350732e-02   6.9765118e-02
   6.5800000e+01   1.2249780e-02   8.0994849e-02
   6.6000000e+01  -2.0912045e-02   9.0902209e-02
   6.6200000e+01  -5.3267867e-02   9.7688478e-02
   6.6400000e+01  -8.2825413e-02   9.9659820e-02
   6.6600000e+01  -1.0804740e-01   9.5359616e-02
   6.6800000e+01  -1.2812216e-01   8.3860675e-02
   6.7000000e+01  -1.4285309e-01   6.5165932e-02
   6.7200000e+01  -1.5232445e-01   4.0511817e-02
   6.7400000e+01  -1.5661057e-01   1.2339306e-02
   6.7600000e+01  -1.5572439e-01  -1.6167629e-02
   6.7800000e+01  -1.4980905e-01  -4.1849111e-02
   6.8000000e+01  -1.3939301e-01  -6.2333469e-02
   6.8200000e+01  -1.2547869e-01  -7.6472048e-02
   6.8400000e+01  -1.0934651e-01  -8.4284729e-02
   6.8600000e+01  -9.2153801e-02  -8.6513118e-02
   6.8800000e+01  -7.4559305e-02  -8.4074313e-02
   6.9000000e+01  -5.6605146e-02  -7.7726883e-02
   6.9200000e+01  -3.7939079e-02  -6.8094539e-02
   6.9400000e+01  -1.8253908e-02  -5.5948441e-02
   6.9600000e+01   2.3076832e-03  -4.2479816e-02
   6.9800000e+01   2.3004890e-02  -2.9304914e-02
   7.0000000e+01   4.2661968e-02  -1.8124152e-02
   7.0200000e+01   6.0004116e-02  -1.0190206e-02
   7.0400000e+01   7.3934965e-02  -5.8772771e-03
   7.0600000e+01   8.3592592e-02  -4.5990996e-03
   7.0800000e+01   8.8200754e-02  -5.1252868e-03
   7.1000000e+01   8.6898339e-02  -6.1189338e-03
   7.1200000e+01   7.8764534e-02  -6.6035982e-03
   7.1400000e+01   6.3128147e-02  -6.1321017e-03
   7.1600000e+01   4.0036327e-02  -4.6260455e-03
   7.1800000e+01   1.0602878e-02  -2.0546957e-03
   7.2000000e+01  -2.3027836e-02   1.8009375e-03
   7.2200000e+01  -5.8171547e-02   7.3404081e-03
   7.2400000e+01  -9.2356678e-02   1.4919571e-02
   7.2600000e+01  -1.2397476e-01   2.4591587e-02
   7.2800000e+01  -1.5249648e-01   3.6014637e-02
   7.3000000e+01  -1.7814835e-01   4.8600939e-02
